transaction_id,customer_id,product_id,price,timestamp
1072,29,146,167.5,2025-07-17 23:06:16.365919
1073,417,126,67.23,2025-07-29 06:52:16.365919
1074,477,135,30.96,2025-07-12 04:55:16.365919
1075,433,193,43.22,2025-08-16 00:58:16.365919
1076,95,123,91.52,2025-05-20 16:23:16.365919
1077,50,14,14.25,2025-08-19 19:59:16.365919
1078,492,130,89.56,2025-05-21 09:43:16.365919
1079,196,165,139.96,2025-07-20 02:48:16.365919
1080,177,185,127.49,2025-07-17 06:59:16.365919
1081,123,149,45.42,2025-07-26 13:22:16.365919
1082,67,51,9.98,2025-06-02 11:54:16.365919
1083,24,152,167.08,2025-07-19 00:32:16.365919
1084,485,236,156.02,2025-06-29 14:40:16.365919
1085,384,188,139.36,2025-05-29 23:11:16.365919
1086,153,248,21.78,2025-05-27 22:54:16.365919
1087,254,185,113.92,2025-05-19 10:54:16.365919
1088,346,190,105.94,2025-05-14 21:18:16.365919
1089,83,201,195.93,2025-08-23 06:25:16.365919
1090,173,58,61.64,2025-05-17 22:04:16.365919
1091,343,48,116.73,2025-05-22 00:42:16.365919
1092,89,180,66.75,2025-07-25 08:09:16.365919
1093,248,99,89.08,2025-07-03 21:54:16.365919
1094,83,87,51.98,2025-05-15 06:07:16.365919
1095,171,56,124.36,2025-07-11 08:08:16.365919
1096,381,160,108.56,2025-07-16 15:58:16.365919
1097,410,213,100.13,2025-07-16 11:13:16.365919
1098,113,166,235.28,2025-08-27 22:33:16.365919
1099,180,107,197.08,2025-08-19 03:18:16.365919
1100,219,222,37.27,2025-06-14 09:20:16.365919
1101,222,155,216.82,2025-07-21 08:46:16.365919
1102,381,152,149.62,2025-07-30 10:36:16.365919
1103,112,190,94.47,2025-05-15 19:48:16.365919
1104,11,148,8.71,2025-08-03 19:04:16.365919
1105,158,30,126.91,2025-08-13 08:13:16.365919
1106,303,36,42.22,2025-08-07 11:48:16.365919
1107,39,232,200.8,2025-05-23 10:08:16.365919
1108,430,73,23.37,2025-06-05 07:01:16.365919
1109,375,170,24.55,2025-07-20 06:55:16.365919
1110,388,70,92.89,2025-08-09 09:43:16.365919
1111,271,127,166.46,2025-06-20 06:16:16.365919
1112,218,65,87.92,2025-06-26 16:50:16.365919
1113,447,14,10.54,2025-07-31 01:42:16.365919
1114,188,23,90.73,2025-08-11 07:19:16.365919
1115,94,195,145.43,2025-07-19 19:52:16.365919
1116,365,158,157.89,2025-07-09 13:38:16.365919
1117,382,140,156.21,2025-05-28 05:44:16.365919
1118,222,210,141.49,2025-06-23 03:02:16.365919
1119,152,167,137.76,2025-05-09 07:55:16.365919
1120,78,165,180.33,2025-07-20 21:53:16.365919
1121,142,58,62.13,2025-05-15 19:06:16.365919
1122,368,230,145.6,2025-06-02 15:56:16.365919
1123,466,195,168.21,2025-05-13 03:34:16.365919
1124,397,139,44.46,2025-05-23 07:47:16.365919
1125,65,103,90.3,2025-07-06 11:01:16.365919
1126,11,125,7.95,2025-07-04 11:42:16.365919
1127,337,62,149.24,2025-08-23 03:00:16.365919
1128,97,169,67.02,2025-08-23 20:16:16.365919
1129,429,200,193.59,2025-06-28 21:48:16.365919
1130,449,206,83.43,2025-06-29 03:38:16.365919
1131,290,225,155.85,2025-07-06 07:23:16.365919
1132,307,153,32.05,2025-05-29 13:52:16.365919
1133,446,219,38.56,2025-07-05 18:22:16.365919
1134,479,208,130.98,2025-06-10 02:26:16.365919
1135,215,197,125.83,2025-08-31 21:35:16.365919
1136,10,61,80.67,2025-07-31 04:16:16.365919
1137,420,188,127.68,2025-07-23 03:28:16.365919
1138,34,120,119.07,2025-05-09 09:12:16.365919
1139,7,20,114.72,2025-07-12 09:11:16.365919
1140,7,211,87.37,2025-07-23 19:42:16.365919
1141,141,3,160.19,2025-08-10 08:55:16.365919
1142,154,58,64.2,2025-06-12 02:45:16.365919
1143,304,219,41.86,2025-07-08 12:34:16.365919
1144,121,194,115.83,2025-06-28 05:48:16.365919
1145,74,123,90.36,2025-07-24 14:14:16.365919
1146,218,76,125.33,2025-08-25 22:55:16.365919
1147,149,223,136.01,2025-05-08 13:38:16.365919
1148,394,138,42.97,2025-08-07 10:19:16.365919
1149,268,231,76.22,2025-08-03 12:10:16.365919
1150,463,59,84.62,2025-08-14 14:48:16.365919
1151,483,20,79.9,2025-07-10 23:02:16.365919
1152,132,217,146.87,2025-07-14 16:29:16.365919
1153,275,229,18.73,2025-08-20 05:43:16.365919
1154,267,170,27.82,2025-09-01 15:00:16.365919
1155,289,146,229.82,2025-08-24 15:11:16.365919
1156,403,7,137.72,2025-06-24 14:36:16.365919
1157,141,145,153.98,2025-05-07 08:31:16.365919
1158,197,154,135.43,2025-07-28 23:41:16.365919
1159,417,224,104.51,2025-05-19 08:37:16.365919
1160,409,192,111.04,2025-07-17 13:08:16.365919
1161,11,23,108.91,2025-09-01 17:29:16.365919
1162,104,154,146.32,2025-08-29 23:42:16.365919
1163,186,18,119.43,2025-08-03 16:45:16.365919
1164,293,4,215.31,2025-07-03 03:37:16.365919
1165,120,129,58.49,2025-08-05 10:20:16.365919
1166,49,248,25.92,2025-06-30 14:42:16.365919
1167,340,144,48.16,2025-08-10 22:55:16.365919
1168,403,195,144.97,2025-08-25 05:17:16.365919
1169,81,118,26.64,2025-05-22 01:57:16.365919
1170,427,217,106.53,2025-08-26 14:13:16.365919
1171,289,166,184.17,2025-06-24 20:31:16.365919
1172,497,92,102.61,2025-06-29 21:55:16.365919
1173,493,97,160.46,2025-08-12 13:56:16.365919
1174,136,211,98.92,2025-08-14 04:00:16.365919
1175,392,150,191.65,2025-08-23 13:47:16.365919
1176,5,152,137.97,2025-08-18 03:29:16.365919
1177,237,50,100.08,2025-05-21 17:12:16.365919
1178,443,18,135.58,2025-05-06 08:24:16.365919
1179,465,122,69.27,2025-06-20 02:16:16.365919
1180,183,118,23.15,2025-08-20 09:16:16.365919
1181,111,36,55.46,2025-08-24 09:53:16.365919
1182,350,93,139.35,2025-08-28 17:52:16.365919
1183,150,68,76.29,2025-07-02 20:37:16.365919
1184,355,123,113.34,2025-05-31 15:34:16.365919
1185,101,241,36.16,2025-06-04 05:01:16.365919
1186,123,169,62.26,2025-08-13 07:12:16.365919
1187,31,49,117.02,2025-05-08 16:36:16.365919
1188,344,58,68.57,2025-06-14 18:22:16.365919
1189,51,173,212.28,2025-05-29 11:34:16.365919
1190,72,55,165.68,2025-08-09 05:29:16.365919
1191,130,15,38.0,2025-07-03 15:51:16.365919
1192,256,244,20.55,2025-05-18 18:40:16.365919
1193,177,66,134.02,2025-07-27 17:37:16.365919
1194,217,102,88.39,2025-06-12 16:21:16.365919
1195,239,34,21.17,2025-07-16 17:48:16.365919
1196,384,191,8.91,2025-08-02 22:20:16.365919
1197,123,49,103.38,2025-05-15 23:14:16.365919
1198,167,124,145.71,2025-06-19 07:48:16.365919
1199,276,181,121.94,2025-08-10 19:18:16.365919
1200,36,72,79.62,2025-08-28 16:40:16.365919
1201,101,69,106.73,2025-06-04 00:13:16.365919
1202,138,233,175.73,2025-06-02 01:49:16.365919
1203,50,172,183.79,2025-08-20 23:08:16.365919
1204,191,20,107.39,2025-05-27 14:53:16.365919
1205,229,103,92.02,2025-05-19 08:42:16.365919
1206,5,146,175.11,2025-06-05 01:58:16.365919
1207,87,12,158.9,2025-06-18 05:11:16.365919
1208,354,240,177.53,2025-05-22 05:37:16.365919
1209,110,167,142.67,2025-07-28 06:17:16.365919
1210,266,169,68.19,2025-06-16 07:01:16.365919
1211,298,65,85.41,2025-08-09 04:02:16.365919
1212,434,78,23.74,2025-08-20 20:31:16.365919
1213,266,169,73.52,2025-08-01 13:32:16.365919
1214,431,125,7.49,2025-08-01 12:26:16.365919
1215,211,165,200.22,2025-05-17 06:35:16.365919
1216,468,206,85.13,2025-07-10 09:24:16.365919
1217,85,17,150.7,2025-08-17 17:22:16.365919
1218,173,207,81.66,2025-05-08 00:02:16.365919
1219,343,97,195.34,2025-06-26 12:10:16.365919
1220,405,17,168.73,2025-08-27 20:34:16.365919
1221,195,130,116.34,2025-08-20 10:13:16.365919
1222,483,97,164.29,2025-07-26 07:27:16.365919
1223,22,112,25.65,2025-06-10 17:50:16.365919
1224,167,138,40.74,2025-05-22 02:34:16.365919
1225,192,247,108.05,2025-06-01 08:06:16.365919
1226,476,189,127.51,2025-06-15 23:19:16.365919
1227,477,241,36.62,2025-06-26 04:27:16.365919
1228,447,158,150.19,2025-05-14 06:38:16.365919
1229,274,83,5.43,2025-05-15 10:03:16.365919
1230,251,231,98.79,2025-07-29 19:36:16.365919
1231,422,135,27.92,2025-07-29 10:51:16.365919
1232,449,24,120.57,2025-08-14 08:20:16.365919
1233,269,140,156.03,2025-05-12 21:28:16.365919
1234,438,159,138.96,2025-08-17 15:12:16.365919
1235,220,37,74.67,2025-07-20 03:20:16.365919
1236,173,173,204.51,2025-06-06 07:57:16.365919
1237,164,18,116.26,2025-05-28 01:22:16.365919
1238,11,221,39.86,2025-05-10 06:53:16.365919
1239,497,82,143.95,2025-08-31 18:30:16.365919
1240,191,111,166.04,2025-08-18 04:39:16.365919
1241,398,22,61.4,2025-07-08 08:12:16.365919
1242,224,134,33.92,2025-05-28 00:02:16.365919
1243,449,223,100.42,2025-05-07 08:13:16.365919
1244,438,180,59.47,2025-08-29 11:13:16.365919
1245,102,85,141.47,2025-06-07 18:35:16.365919
1246,430,234,86.25,2025-06-07 01:12:16.365919
1247,115,146,205.31,2025-05-13 20:39:16.365919
1248,112,21,138.3,2025-08-02 14:33:16.365919
1249,466,37,87.04,2025-06-24 04:48:16.365919
1250,299,19,128.13,2025-06-17 21:40:16.365919
1251,321,28,34.71,2025-06-01 18:22:16.365919
1252,476,71,15.57,2025-08-30 19:04:16.365919
1253,65,153,31.97,2025-08-31 18:33:16.365919
1254,427,25,206.79,2025-08-13 00:45:16.365919
1255,203,69,117.16,2025-08-28 14:47:16.365919
1256,270,114,12.25,2025-07-22 05:44:16.365919
1257,252,217,117.95,2025-06-15 22:19:16.365919
1258,432,76,111.63,2025-06-05 20:56:16.365919
1259,218,212,186.02,2025-08-30 14:33:16.365919
1260,454,82,176.31,2025-07-18 21:33:16.365919
1261,499,55,151.62,2025-05-20 02:46:16.365919
1262,253,114,17.65,2025-08-06 04:00:16.365919
1263,70,113,59.88,2025-08-01 12:52:16.365919
1264,115,202,21.54,2025-05-23 13:08:16.365919
1265,163,111,233.48,2025-08-21 10:40:16.365919
1266,459,81,81.94,2025-05-24 06:09:16.365919
1267,421,118,22.95,2025-08-22 01:56:16.365919
1268,279,25,143.94,2025-06-24 17:18:16.365919
1269,164,195,145.78,2025-07-21 10:22:16.365919
1270,98,29,10.46,2025-08-19 12:54:16.365919
1271,38,167,142.74,2025-05-15 10:03:16.365919
1272,98,153,28.2,2025-06-25 13:40:16.365919
1273,483,198,209.93,2025-06-06 15:47:16.365919
1274,383,7,103.29,2025-09-02 12:32:16.365919
1275,417,236,172.75,2025-05-30 18:54:16.365919
1276,402,77,118.7,2025-07-14 14:50:16.365919
1277,18,185,100.71,2025-06-13 06:02:16.365919
1278,404,128,134.17,2025-07-03 11:44:16.365919
1279,167,173,182.42,2025-06-18 01:13:16.365919
1280,247,207,91.76,2025-06-02 10:06:16.365919
1281,242,184,113.49,2025-09-01 19:12:16.365919
1282,87,78,24.4,2025-08-12 16:13:16.365919
1283,183,162,38.06,2025-07-19 19:29:16.365919
1284,434,218,89.29,2025-08-20 04:49:16.365919
1285,193,106,106.96,2025-05-06 16:23:16.365919
1286,453,21,146.25,2025-08-04 22:41:16.365919
1287,339,108,134.01,2025-05-21 22:52:16.365919
1288,49,52,86.87,2025-06-27 09:48:16.365919
1289,388,34,19.09,2025-05-28 07:11:16.365919
1290,24,53,142.68,2025-05-27 04:31:16.365919
1291,348,114,14.32,2025-07-02 11:22:16.365919
1292,248,136,215.73,2025-08-20 05:30:16.365919
1293,399,62,188.44,2025-06-13 16:40:16.365919
1294,233,60,78.64,2025-06-08 12:09:16.365919
1295,33,202,29.66,2025-06-10 08:36:16.365919
1296,1,18,125.58,2025-05-21 10:10:16.365919
1297,373,81,87.74,2025-07-21 23:50:16.365919
1298,123,72,103.71,2025-08-05 04:26:16.365919
1299,400,78,22.7,2025-06-07 20:10:16.365919
1300,439,15,36.0,2025-05-23 13:06:16.365919
1301,68,106,77.56,2025-08-29 19:32:16.365919
1302,210,108,91.81,2025-05-13 15:54:16.365919
1303,169,63,49.71,2025-08-27 14:05:16.365919
1304,109,122,73.5,2025-06-23 16:21:16.365919
1305,149,234,125.43,2025-08-10 19:57:16.365919
1306,158,86,81.92,2025-07-25 22:46:16.365919
1307,448,54,135.67,2025-07-12 20:35:16.365919
1308,419,35,73.19,2025-07-31 02:53:16.365919
1309,147,13,110.9,2025-05-21 23:09:16.365919
1310,5,59,87.25,2025-05-23 23:45:16.365919
1311,347,37,77.91,2025-08-18 12:56:16.365919
1312,300,183,153.2,2025-05-26 09:09:16.365919
1313,298,119,29.12,2025-07-20 22:37:16.365919
1314,472,138,41.81,2025-08-16 17:29:16.365919
1315,13,11,142.19,2025-08-02 10:58:16.365919
1316,346,13,118.27,2025-08-23 10:53:16.365919
1317,468,108,123.15,2025-08-15 17:46:16.365919
1318,329,164,76.96,2025-07-19 22:47:16.365919
1319,383,230,125.79,2025-06-22 14:26:16.365919
1320,316,12,159.1,2025-08-26 12:02:16.365919
1321,439,154,140.2,2025-06-27 08:43:16.365919
1322,209,53,147.25,2025-08-13 08:40:16.365919
1323,321,99,89.3,2025-06-15 09:49:16.365919
1324,103,219,51.3,2025-07-11 22:24:16.365919
1325,212,63,46.45,2025-06-29 13:12:16.365919
1326,37,205,59.97,2025-06-25 21:45:16.365919
1327,80,152,148.74,2025-08-06 07:39:16.365919
1328,483,81,89.13,2025-06-17 03:43:16.365919
1329,229,166,237.46,2025-07-25 11:33:16.365919
1330,447,10,93.05,2025-09-01 15:42:16.365919
1331,44,243,84.45,2025-05-21 05:33:16.365919
1332,12,237,139.5,2025-07-24 07:20:16.365919
1333,471,66,127.31,2025-06-13 21:35:16.365919
1334,143,222,32.88,2025-06-26 17:12:16.365919
1335,188,215,17.96,2025-08-04 15:29:16.365919
1336,82,78,19.23,2025-07-02 23:24:16.365919
1337,257,176,190.66,2025-08-24 10:14:16.365919
1338,201,76,106.03,2025-05-31 21:57:16.365919
1339,98,76,111.38,2025-06-10 04:57:16.365919
1340,30,243,78.26,2025-05-28 15:04:16.365919
1341,45,204,113.43,2025-05-23 22:43:16.365919
1342,157,158,178.83,2025-06-26 07:40:16.365919
1343,442,40,33.9,2025-07-12 14:03:16.365919
1344,188,183,142.73,2025-05-17 23:02:16.365919
1345,347,189,130.91,2025-05-30 05:12:16.365919
1346,21,158,166.32,2025-06-04 14:10:16.365919
1347,93,86,84.87,2025-05-17 01:12:16.365919
1348,17,25,150.34,2025-06-06 00:24:16.365919
1349,67,58,61.41,2025-05-31 23:58:16.365919
1350,37,76,140.38,2025-07-25 11:00:16.365919
1351,25,139,38.51,2025-05-10 00:12:16.365919
1352,51,174,100.71,2025-05-20 19:51:16.365919
1353,33,166,195.01,2025-06-20 10:13:16.365919
1354,108,39,142.98,2025-08-06 00:38:16.365919
1355,496,192,128.72,2025-08-02 21:09:16.365919
1356,305,202,26.41,2025-06-07 15:02:16.365919
1357,41,185,100.38,2025-07-15 01:56:16.365919
1358,242,103,116.27,2025-06-23 06:13:16.365919
1359,461,124,120.49,2025-05-23 04:06:16.365919
1360,203,233,195.22,2025-08-04 10:05:16.365919
1361,428,51,12.32,2025-08-18 11:43:16.365919
1362,239,51,11.43,2025-08-14 11:23:16.365919
1363,199,120,110.58,2025-06-24 13:07:16.365919
1364,331,218,85.79,2025-07-23 14:27:16.365919
1365,375,75,131.45,2025-08-22 05:56:16.365919
1366,105,51,11.11,2025-06-17 07:24:16.365919
1367,336,60,74.11,2025-05-22 21:12:16.365919
1368,494,141,28.83,2025-05-26 09:41:16.365919
1369,493,39,176.19,2025-05-09 14:25:16.365919
1370,321,8,82.33,2025-08-09 19:41:16.365919
1371,98,196,103.37,2025-08-06 07:07:16.365919
1372,483,100,82.11,2025-08-15 11:57:16.365919
1373,327,30,129.24,2025-07-14 18:11:16.365919
1374,494,32,99.96,2025-07-30 17:00:16.365919
1375,214,22,81.44,2025-08-26 21:49:16.365919
1376,237,18,101.21,2025-06-18 02:54:16.365919
1377,402,131,67.92,2025-05-18 16:31:16.365919
1378,406,8,94.32,2025-08-02 06:15:16.365919
1379,70,104,127.83,2025-08-08 14:58:16.365919
1380,396,10,98.49,2025-08-27 10:04:16.365919
1381,258,107,198.12,2025-08-24 19:01:16.365919
1382,51,118,18.52,2025-07-27 05:21:16.365919
1383,14,14,11.29,2025-05-22 21:04:16.365919
1384,224,240,152.77,2025-07-05 00:30:16.365919
1385,82,34,21.84,2025-08-05 01:37:16.365919
1386,364,63,52.48,2025-07-17 17:19:16.365919
1387,80,71,17.86,2025-05-17 23:41:16.365919
1388,9,209,162.19,2025-06-13 14:32:16.365919
1389,479,22,75.21,2025-09-01 13:17:16.365919
1390,284,165,174.08,2025-08-14 13:56:16.365919
1391,23,32,95.89,2025-07-11 15:20:16.365919
1392,285,40,38.14,2025-06-03 00:26:16.365919
1393,175,154,176.39,2025-06-09 13:52:16.365919
1394,350,187,111.92,2025-06-02 05:44:16.365919
1395,146,117,39.8,2025-08-20 05:37:16.365919
1396,225,68,87.66,2025-06-20 21:31:16.365919
1397,292,159,129.05,2025-05-13 22:26:16.365919
1398,409,35,80.27,2025-08-21 23:42:16.365919
1399,362,109,98.32,2025-07-20 17:36:16.365919
1400,88,77,128.75,2025-08-08 15:59:16.365919
1401,61,194,134.14,2025-06-30 13:31:16.365919
1402,242,125,7.59,2025-08-31 10:15:16.365919
1403,152,80,66.05,2025-07-10 09:15:16.365919
1404,263,122,78.57,2025-08-20 16:52:16.365919
1405,158,108,124.81,2025-08-08 15:01:16.365919
1406,124,4,202.18,2025-06-02 13:06:16.365919
1407,212,140,143.61,2025-06-06 23:52:16.365919
1408,327,160,119.7,2025-07-08 03:05:16.365919
1409,9,85,117.92,2025-07-18 10:21:16.365919
1410,341,145,112.97,2025-08-10 17:17:16.365919
1411,301,113,52.58,2025-06-22 23:30:16.365919
1412,97,190,89.75,2025-07-10 01:25:16.365919
1413,270,186,94.82,2025-07-15 11:52:16.365919
1414,379,25,155.39,2025-06-09 20:55:16.365919
1415,100,36,40.54,2025-05-14 07:24:16.365919
1416,339,163,115.36,2025-05-24 17:55:16.365919
1417,120,8,93.67,2025-08-27 15:52:16.365919
1418,330,33,99.43,2025-05-28 21:07:16.365919
1419,444,48,89.36,2025-05-10 04:49:16.365919
1420,186,7,129.38,2025-08-06 23:54:16.365919
1421,123,105,116.44,2025-07-14 13:12:16.365919
1422,229,133,30.98,2025-07-14 13:47:16.365919
1423,207,25,177.78,2025-06-01 11:32:16.365919
1424,420,82,146.44,2025-08-04 07:58:16.365919
1425,208,62,184.48,2025-05-21 05:49:16.365919
1426,452,147,69.34,2025-06-11 06:48:16.365919
1427,210,6,151.95,2025-06-15 19:38:16.365919
1428,4,68,80.63,2025-05-18 12:04:16.365919
1429,181,238,40.92,2025-07-22 19:09:16.365919
1430,182,12,126.7,2025-07-06 02:30:16.365919
1431,160,206,91.63,2025-08-17 02:09:16.365919
1432,279,189,97.88,2025-08-05 00:11:16.365919
1433,165,102,73.93,2025-08-08 23:48:16.365919
1434,438,70,93.75,2025-05-30 23:11:16.365919
1435,490,223,102.08,2025-06-07 22:21:16.365919
1436,223,20,91.95,2025-07-09 01:06:16.365919
1437,321,97,222.87,2025-06-21 05:58:16.365919
1438,134,110,10.33,2025-06-23 12:11:16.365919
1439,85,2,73.56,2025-07-19 20:59:16.365919
1440,429,95,95.14,2025-08-25 11:58:16.365919
1441,480,88,56.68,2025-06-22 12:22:16.365919
1442,138,241,37.94,2025-06-09 07:58:16.365919
1443,23,5,111.68,2025-07-15 05:11:16.365919
1444,351,6,169.51,2025-08-01 15:58:16.365919
1445,246,77,112.46,2025-08-18 12:02:16.365919
1446,188,212,141.23,2025-07-27 01:53:16.365919
1447,137,86,86.35,2025-07-05 18:38:16.365919
1448,425,212,195.7,2025-06-29 09:19:16.365919
1449,213,32,103.11,2025-06-02 21:41:16.365919
1450,363,208,119.6,2025-08-05 05:49:16.365919
1451,137,140,126.15,2025-06-17 14:27:16.365919
1452,157,86,96.84,2025-06-17 11:08:16.365919
1453,314,95,84.99,2025-05-26 03:04:16.365919
1454,353,33,87.86,2025-05-25 11:51:16.365919
1455,29,183,134.82,2025-05-23 18:35:16.365919
1456,66,156,145.5,2025-06-27 11:31:16.365919
1457,131,56,156.73,2025-07-31 04:13:16.365919
1458,54,98,52.52,2025-05-14 06:17:16.365919
1459,480,70,95.09,2025-07-30 11:24:16.365919
1460,17,29,9.45,2025-05-13 04:49:16.365919
1461,290,45,161.79,2025-05-09 01:28:16.365919
1462,256,92,91.13,2025-05-10 14:01:16.365919
1463,234,32,102.54,2025-05-08 01:54:16.365919
1464,166,158,188.42,2025-06-30 19:39:16.365919
1465,439,127,200.39,2025-08-09 12:47:16.365919
1466,132,46,134.37,2025-05-24 08:43:16.365919
1467,376,230,167.63,2025-08-28 18:12:16.365919
1468,461,227,123.33,2025-08-30 20:33:16.365919
1469,43,87,42.2,2025-07-20 13:03:16.365919
1470,255,79,117.44,2025-06-25 18:33:16.365919
1471,357,40,35.98,2025-08-27 01:42:16.365919
1472,311,1,111.19,2025-06-20 15:25:16.365919
1473,274,233,147.97,2025-07-04 02:13:16.365919
1474,356,88,51.57,2025-06-29 16:17:16.365919
1475,19,64,159.46,2025-06-02 23:45:16.365919
1476,42,171,129.02,2025-07-10 02:54:16.365919
1477,196,192,130.92,2025-05-09 19:52:16.365919
1478,249,40,39.53,2025-06-15 06:14:16.365919
1479,65,78,23.25,2025-08-23 17:27:16.365919
1480,450,13,115.97,2025-06-26 14:45:16.365919
1481,139,46,182.53,2025-05-21 17:17:16.365919
1482,417,124,111.34,2025-08-27 14:33:16.365919
1483,475,49,113.22,2025-07-15 21:43:16.365919
1484,274,66,98.88,2025-08-08 12:45:16.365919
1485,137,5,108.68,2025-05-23 19:01:16.365919
1486,336,12,135.13,2025-06-13 01:50:16.365919
1487,496,204,97.19,2025-07-01 06:04:16.365919
1488,96,225,112.57,2025-05-27 18:59:16.365919
1489,107,190,103.54,2025-07-15 12:17:16.365919
1490,130,145,142.94,2025-05-10 02:40:16.365919
1491,391,135,31.25,2025-06-14 04:25:16.365919
1492,342,171,126.63,2025-07-02 07:06:16.365919
1493,20,180,61.41,2025-09-02 11:31:16.365919
1494,447,40,31.92,2025-05-22 01:18:16.365919
1495,26,76,107.3,2025-07-29 07:39:16.365919
1496,59,108,124.71,2025-06-20 05:35:16.365919
1497,154,48,99.11,2025-07-27 17:02:16.365919
1498,75,216,208.83,2025-07-30 12:56:16.365919
1499,173,235,24.18,2025-06-05 19:31:16.365919
1500,288,193,44.05,2025-08-03 12:33:16.365919
1501,361,3,153.93,2025-05-29 13:38:16.365919
1502,482,187,127.88,2025-08-22 13:19:16.365919
1503,390,220,97.21,2025-08-15 03:10:16.365919
1504,62,145,128.51,2025-05-24 02:23:16.365919
1505,142,200,206.85,2025-08-30 20:47:16.365919
1506,143,171,116.91,2025-07-03 02:21:16.365919
1507,268,214,205.71,2025-05-09 20:31:16.365919
1508,383,185,111.79,2025-05-24 12:19:16.365919
1509,407,8,80.08,2025-07-03 02:30:16.365919
1510,493,37,87.66,2025-06-04 01:22:16.365919
1511,260,239,59.01,2025-06-05 23:10:16.365919
1512,54,21,138.3,2025-08-29 18:38:16.365919
1513,66,95,108.97,2025-07-05 02:56:16.365919
1514,365,223,118.1,2025-06-17 01:07:16.365919
1515,43,128,112.08,2025-05-06 16:27:16.365919
1516,417,112,25.37,2025-06-24 16:36:16.365919
1517,393,235,33.63,2025-06-08 21:31:16.365919
1518,115,95,95.89,2025-07-21 12:46:16.365919
1519,435,138,35.67,2025-08-15 15:02:16.365919
1520,485,111,177.3,2025-08-28 18:14:16.365919
1521,448,134,36.57,2025-05-19 22:16:16.365919
1522,14,61,86.63,2025-05-29 12:49:16.365919
1523,487,121,129.62,2025-06-07 12:50:16.365919
1524,46,59,72.49,2025-07-06 06:37:16.365919
1525,380,208,123.38,2025-05-15 13:16:16.365919
1526,66,106,79.18,2025-07-28 18:03:16.365919
1527,175,12,183.42,2025-06-28 00:03:16.365919
1528,367,231,68.16,2025-05-23 07:12:16.365919
1529,88,242,207.53,2025-05-21 05:04:16.365919
1530,313,37,74.7,2025-05-15 17:17:16.365919
1531,188,125,6.89,2025-07-22 04:47:16.365919
1532,230,174,104.83,2025-08-13 14:19:16.365919
1533,484,49,118.05,2025-06-27 15:42:16.365919
1534,352,120,130.55,2025-08-28 12:44:16.365919
1535,73,38,42.34,2025-07-14 16:24:16.365919
1536,367,185,91.97,2025-05-08 17:14:16.365919
1537,167,69,125.93,2025-08-26 19:09:16.365919
1538,205,13,83.93,2025-08-05 19:54:16.365919
1539,121,66,117.83,2025-08-04 19:50:16.365919
1540,286,53,136.43,2025-06-25 07:42:16.365919
1541,13,195,181.85,2025-06-28 23:21:16.365919
1542,188,19,137.62,2025-06-12 04:29:16.365919
1543,419,3,192.11,2025-08-13 16:44:16.365919
1544,255,18,134.4,2025-08-09 13:04:16.365919
1545,401,117,46.35,2025-07-02 02:58:16.365919
1546,138,114,14.61,2025-05-12 10:44:16.365919
1547,169,21,147.54,2025-07-28 09:49:16.365919
1548,259,96,120.26,2025-05-09 09:08:16.365919
1549,16,80,66.28,2025-08-10 14:56:16.365919
1550,44,142,51.61,2025-07-01 17:18:16.365919
1551,94,148,8.4,2025-06-14 22:45:16.365919
1552,443,42,90.78,2025-08-05 12:10:16.365919
1553,471,148,9.33,2025-05-22 04:42:16.365919
1554,481,115,150.23,2025-06-07 23:27:16.365919
1555,82,125,9.63,2025-08-26 14:36:16.365919
1556,375,91,81.41,2025-07-31 09:43:16.365919
1557,169,225,135.64,2025-07-19 02:48:16.365919
1558,452,26,75.27,2025-06-07 21:03:16.365919
1559,258,86,84.59,2025-05-18 20:40:16.365919
1560,46,19,141.73,2025-08-01 23:18:16.365919
1561,159,6,184.88,2025-06-26 06:19:16.365919
1562,343,46,128.01,2025-05-20 19:12:16.365919
1563,101,149,42.79,2025-07-31 10:35:16.365919
1564,242,250,132.64,2025-08-27 02:48:16.365919
1565,385,129,63.14,2025-07-15 11:22:16.365919
1566,422,45,163.07,2025-07-09 21:09:16.365919
1567,122,56,139.07,2025-06-08 14:16:16.365919
1568,318,85,100.24,2025-08-13 12:20:16.365919
1569,206,185,93.13,2025-07-13 09:03:16.365919
1570,370,163,123.77,2025-05-16 01:02:16.365919
1571,319,56,118.0,2025-06-30 13:33:16.365919
1572,56,151,204.87,2025-08-31 02:07:16.365919
1573,352,181,109.05,2025-08-15 08:40:16.365919
1574,348,111,178.7,2025-06-03 15:21:16.365919
1575,193,60,67.52,2025-07-03 00:36:16.365919
1576,41,169,58.99,2025-05-16 01:26:16.365919
1577,385,174,103.25,2025-08-28 07:13:16.365919
1578,416,177,77.89,2025-08-08 11:23:16.365919
1579,313,72,89.35,2025-05-11 11:58:16.365919
1580,181,208,97.5,2025-06-21 16:29:16.365919
1581,472,243,76.43,2025-08-22 04:18:16.365919
1582,6,226,170.29,2025-05-11 18:52:16.365919
1583,133,212,197.68,2025-05-28 03:04:16.365919
1584,198,61,102.18,2025-08-22 00:46:16.365919
1585,386,98,58.6,2025-06-22 17:25:16.365919
1586,464,215,16.34,2025-08-08 13:49:16.365919
1587,365,228,99.69,2025-06-22 05:28:16.365919
1588,165,118,22.69,2025-05-24 04:21:16.365919
